ZCTA5,STATE,COUNTY,TRACT,GEOID,POPPT,HUPT,AREAPT, AREALANDPT,ZPOP,ZHU,ZAREA,ZAREALAND,TRPOP,TRHU,TRAREA,TRAREALAND,ZPOPPCT,ZHUPCT,ZAREAPCT,ZAREALANDPCT,TRPOPPCT,TRHUPCT,TRAREAPCT,TRAREALANDPCT
00659,72,065,310200,72065310200,5159,2268,4976515,3791878,41953,17365,111250595,108211415,5159,2268,4976515,3791878,12.3,13.06,4.47,3.5,100,100,100,100
00659,72,065,310300,72065310300,5995,2457,9482369,9480421,41953,17365,111250595,108211415,5995,2457,9482369,9480421,14.29,14.15,8.52,8.76,100,100,100,100
00659,72,065,310400,72065310400,8615,3388,22650772,22619091,41953,17365,111250595,108211415,8615,3388,22650772,22619091,20.53,19.51,20.36,20.9,100,100,100,100
00659,72,065,310500,72065310500,7700,3235,21217527,21186367,41953,17365,111250595,108211415,7700,3235,21217527,21186367,18.35,18.63,19.07,19.58,100,100,100,100
00659,72,065,310600,72065310600,6366,2678,39742980,39737184,41953,17365,111250595,108211415,6366,2678,39742980,39737184,15.17,15.42,35.72,36.72,100,100,100,100
00660,72,067,820100,72067820100,7940,3670,11703751,11703561,17250,7783,29381300,29380814,7940,3670,11703751,11703561,46.03,47.15,39.83,39.83,100,100,100,100
00660,72,067,820300,72067820300,4813,2125,15079897,15079601,17250,7783,29381300,29380814,4813,2125,15079897,15079601,27.9,27.3,51.32,51.32,100,100,100,100
00660,72,067,820400,72067820400,2060,901,1834028,1834028,17250,7783,29381300,29380814,2060,901,1834028,1834028,11.94,11.58,6.24,6.24,100,100,100,100
00660,72,067,820500,72067820500,2437,1087,763624,763624,17250,7783,29381300,29380814,2437,1087,763624,763624,14.13,13.97,2.6,2.6,100,100,100,100
00662,72,071,410100,72071410100,5910,2587,23058768,20457177,43282,20199,120249031,114907988,5910,2587,23058768,20457177,13.65,12.81,19.18,17.8,100,100,100,100
00662,72,071,410200,72071410200,3120,1590,2254647,2252847,43282,20199,120249031,114907988,3120,1590,2254647,2252847,7.21,7.87,1.87,1.96,100,100,100,100
00662,72,071,410300,72071410300,2805,1686,3520823,2629485,43282,20199,120249031,114907988,2805,1686,3520823,2629485,6.48,8.35,2.93,2.29,100,100,100,100
00662,72,071,410401,72071410401,3632,2189,12000056,10189194,43282,20199,120249031,114907988,3632,2189,12000056,10189194,8.39,10.84,9.98,8.87,100,100,100,100
00662,72,071,410402,72071410402,7983,3555,14773840,14752609,43282,20199,120249031,114907988,7983,3555,14773840,14752609,18.44,17.6,12.29,12.84,100,100,100,100
00662,72,071,410500,72071410500,6337,2797,6829145,6821516,43282,20199,120249031,114907988,6337,2797,6829145,6821516,14.64,13.85,5.68,5.94,100,100,100,100
00662,72,071,410600,72071410600,3129,1360,19916180,19916097,43282,20199,120249031,114907988,5478,2428,48341336,48243968,7.23,6.73,16.56,17.33,57.12,56.01,41.2,41.28
00662,72,071,410701,72071410701,2741,1213,4780459,4779701,43282,20199,120249031,114907988,2741,1213,4780459,4779701,6.33,6.01,3.98,4.16,100,100,100,100
00662,72,071,410702,72071410702,7625,3222,33115113,33109362,43282,20199,120249031,114907988,7625,3222,33115113,33109362,17.62,15.95,27.54,28.81,100,100,100,100
00664,72,073,956000,72073956000,7216,2684,51173125,51169895,16784,6590,117900778,117897373,7216,2684,51173125,51169895,42.99,40.73,43.4,43.4,100,100,100,100
00664,72,073,956100,72073956100,2658,1221,1473099,1473099,16784,6590,117900778,117897373,2658,1221,1473099,1473099,15.84,18.53,1.25,1.25,100,100,100,100
00664,72,073,956200,72073956200,6768,2636,62697416,62697241,16784,6590,117900778,117897373,6768,2636,62697416,62697241,40.32,40,53.18,53.18,100,100,100,100
00664,72,141,956900,72141956900,142,49,2557138,2557138,16784,6590,117900778,117897373,4204,1760,74656425,71801088,.85,.74,2.17,2.17,3.38,2.78,3.43,3.56
00667,72,079,850101,72079850101,2593,1170,69257183,57618456,25968,12508,184465372,156201164,2662,1211,69989593,58350866,9.99,9.35,37.54,36.89,97.41,96.61,98.95,98.74
00667,72,079,850102,72079850102,7007,2920,23452922,23449410,25968,12508,184465372,156201164,7007,2920,23452922,23449410,26.98,23.35,12.71,15.01,100,100,100,100
00667,72,079,850200,72079850200,4872,2206,4440138,4438032,25968,12508,184465372,156201164,4872,2206,4440138,4438032,18.76,17.64,2.41,2.84,100,100,100,100
00667,72,079,850300,72079850300,5603,2549,12526981,12525925,25968,12508,184465372,156201164,5603,2549,12526981,12525925,21.58,20.38,6.79,8.02,100,100,100,100
00667,72,079,850400,72079850400,5609,3511,73131230,56512423,25968,12508,184465372,156201164,5609,3511,73131230,56512423,21.6,28.07,39.64,36.18,100,100,100,100
00667,72,125,840700,72125840700,284,152,1656918,1656918,25968,12508,184465372,156201164,3983,2238,4413863,4413863,1.09,1.22,.9,1.06,7.13,6.79,37.54,37.54
00669,72,081,957700,72081957700,4564,1896,25326043,25326043,29744,12458,159587547,159419203,4564,1896,25326043,25326043,15.34,15.22,15.87,15.89,100,100,100,100
00669,72,081,957800,72081957800,7298,2892,25528060,25528060,29744,12458,159587547,159419203,7298,2892,25528060,25528060,24.54,23.21,16,16.01,100,100,100,100
00669,72,081,957900,72081957900,5086,2084,14782190,14781061,29744,12458,159587547,159419203,5086,2084,14782190,14781061,17.1,16.73,9.26,9.27,100,100,100,100
00669,72,081,958000,72081958000,2948,1283,2096108,2096108,29744,12458,159587547,159419203,2948,1283,2096108,2096108,9.91,10.3,1.31,1.31,100,100,100,100
00669,72,081,958100,72081958100,2114,1131,1743239,1743239,29744,12458,159587547,159419203,2114,1131,1743239,1743239,7.11,9.08,1.09,1.09,100,100,100,100
00669,72,081,958200,72081958200,3553,1472,18861167,18858923,29744,12458,159587547,159419203,3553,1472,18861167,18858923,11.95,11.82,11.82,11.83,100,100,100,100
00669,72,081,958300,72081958300,2942,1180,41442128,41441946,29744,12458,159587547,159419203,2942,1180,41442128,41441946,9.89,9.47,25.97,26,100,100,100,100
00669,72,081,958400,72081958400,1007,433,23729137,23664892,29744,12458,159587547,159419203,2248,1018,29861649,29379931,3.39,3.48,14.87,14.84,44.8,42.53,79.46,80.55
00669,72,083,959700,72083959700,184,66,5688850,5590734,29744,12458,159587547,159419203,2600,1091,56790942,56556220,.62,.53,3.56,3.51,7.08,6.05,10.02,9.89
00669,72,131,959300,72131959300,48,21,390625,388197,29744,12458,159587547,159419203,4657,2034,34514638,34502620,.16,.17,.24,.24,1.03,1.03,1.13,1.13
00670,72,011,810100,72011810100,110,52,3623981,3544240,9807,3973,118383179,118025360,3563,1502,44734925,44288153,1.12,1.31,3.06,3,3.09,3.46,8.1,8
00670,72,083,959700,72083959700,2416,1025,51102092,50965486,9807,3973,118383179,118025360,2600,1091,56790942,56556220,24.64,25.8,43.17,43.18,92.92,93.95,89.98,90.11
00670,72,083,959800,72083959800,1590,690,9089643,9042519,9807,3973,118383179,118025360,1590,690,9089643,9042519,16.21,17.37,7.68,7.66,100,100,100,100
00670,72,083,959900,72083959900,5691,2206,54567463,54473115,9807,3973,118383179,118025360,5691,2206,54567463,54473115,58.03,55.52,46.09,46.15,100,100,100,100
00674,72,091,570100,72091570100,6594,2865,20560364,17096840,44457,19409,123303654,116400264,6594,2865,20560364,17096840,14.83,14.76,16.67,14.69,100,100,100,100
00674,72,091,570201,72091570201,5194,2346,6162530,5934142,44457,19409,123303654,116400264,5194,2346,6162530,5934142,11.68,12.09,5,5.1,100,100,100,100
00674,72,091,570202,72091570202,4324,1862,23825767,20999363,44457,19409,123303654,116400264,4324,1862,23825767,20999363,9.73,9.59,19.32,18.04,100,100,100,100
00674,72,091,570300,72091570300,3715,2198,900349,900349,44457,19409,123303654,116400264,3715,2198,900349,900349,8.36,11.32,.73,.77,100,100,100,100
00674,72,091,570400,72091570400,3687,1612,1033794,1033575,44457,19409,123303654,116400264,3687,1612,1033794,1033575,8.29,8.31,.84,.89,100,100,100,100
00674,72,091,570500,72091570500,5149,2082,4204961,4204739,44457,19409,123303654,116400264,5149,2082,4204961,4204739,11.58,10.73,3.41,3.61,100,100,100,100
00674,72,091,570600,72091570600,3545,1409,1221419,1221419,44457,19409,123303654,116400264,3545,1409,1221419,1221419,7.97,7.26,.99,1.05,100,100,100,100
00674,72,091,570700,72091570700,4555,1947,35183915,34879281,44457,19409,123303654,116400264,4555,1947,35183915,34879281,10.25,10.03,28.53,29.96,100,100,100,100
00674,72,091,570800,72091570800,7022,2810,29565863,29485864,44457,19409,123303654,116400264,7350,2939,30725355,30611633,15.8,14.48,23.98,25.33,95.54,95.61,96.23,96.32
00674,72,145,560801,72145560801,672,278,644692,644692,44457,19409,123303654,116400264,3042,1320,4054420,4054420,1.51,1.43,.52,.55,22.09,21.06,15.9,15.9
00676,72,003,430402,72003430402,207,87,247030,247030,40316,16887,130693118,130636635,5166,2010,11896284,11895866,.51,.52,.19,.19,4.01,4.33,2.08,2.08
00676,72,099,420100,72099420100,6763,2867,38312765,38309325,40316,16887,130693118,130636635,6763,2867,38312765,38309325,16.77,16.98,29.32,29.33,100,100,100,100
00676,72,099,420200,72099420200,6885,3072,7755890,7726445,40316,16887,130693118,130636635,6885,3072,7755890,7726445,17.08,18.19,5.93,5.91,100,100,100,100
00676,72,099,420301,72099420301,6112,2566,14522384,14522384,40316,16887,130693118,130636635,6112,2566,14522384,14522384,15.16,15.2,11.11,11.12,100,100,100,100
00676,72,099,420302,72099420302,4347,1863,6308316,6308316,40316,16887,130693118,130636635,4347,1863,6308316,6308316,10.78,11.03,4.83,4.83,100,100,100,100
00676,72,099,420401,72099420401,4051,1622,6088854,6088854,40316,16887,130693118,130636635,4051,1622,6088854,6088854,10.05,9.61,4.66,4.66,100,100,100,100
00676,72,099,420402,72099420402,4757,1880,23451467,23451467,40316,16887,130693118,130636635,4757,1880,23451467,23451467,11.8,11.13,17.94,17.95,100,100,100,100
00676,72,099,420500,72099420500,7194,2930,34006412,33982814,40316,16887,130693118,130636635,7194,2930,34006412,33982814,17.84,17.35,26.02,26.01,100,100,100,100
00677,72,003,430601,72003430601,72,36,131873,131873,15272,9730,40732062,37137111,4530,2024,10024106,10024106,.47,.37,.32,.36,1.59,1.78,1.32,1.32
00677,72,117,959400,72117959400,5031,3445,19028549,17080836,15272,9730,40732062,37137111,5031,3445,19028549,17080836,32.94,35.41,46.72,45.99,100,100,100,100
00677,72,117,959500,72117959500,3462,2130,4876928,4352969,15272,9730,40732062,37137111,3462,2130,4876928,4352969,22.67,21.89,11.97,11.72,100,100,100,100
00677,72,117,959600,72117959600,6707,4119,16694712,15571433,15272,9730,40732062,37137111,6707,4119,16694712,15571433,43.92,42.33,40.99,41.93,100,100,100,100
00678,72,071,410600,72071410600,1492,684,7469895,7372610,27819,11619,72070782,68274095,5478,2428,48341336,48243968,5.36,5.89,10.36,10.8,27.24,28.17,15.45,15.28
00678,72,115,330100,72115330100,8397,3524,14939266,12419295,27819,11619,72070782,68274095,8397,3524,14939266,12419295,30.18,30.33,20.73,18.19,100,100,100,100
00678,72,115,330200,72115330200,5607,2502,5931261,5907855,27819,11619,72070782,68274095,5607,2502,5931261,5907855,20.16,21.53,8.23,8.65,100,100,100,100
00678,72,115,330300,72115330300,5489,2201,13561034,13428515,27819,11619,72070782,68274095,5489,2201,13561034,13428515,19.73,18.94,18.82,19.67,100,100,100,100
00678,72,115,330400,72115330400,6426,2527,28015605,26992099,27819,11619,72070782,68274095,6426,2527,28015605,26992099,23.1,21.75,38.87,39.53,100,100,100,100
00678,72,131,958500,72131958500,408,181,2153721,2153721,27819,11619,72070782,68274095,4956,2153,32267909,30478153,1.47,1.56,2.99,3.15,8.23,8.41,6.67,7.07
00680,72,011,810200,72011810200,265,138,3276890,3276890,58140,27992,186077627,166248984,7707,3162,20605558,20500090,.46,.49,1.76,1.97,3.44,4.36,15.9,15.98
00680,72,097,080100,72097080100,1496,889,824276,805854,58140,27992,186077627,166248984,1496,889,824276,805854,2.57,3.18,.44,.48,100,100,100,100
00680,72,097,080200,72097080200,248,132,145853,133807,58140,27992,186077627,166248984,1800,933,997685,979395,.43,.47,.08,.08,13.78,14.15,14.62,13.66
00680,72,097,080500,72097080500,937,503,166795,166795,58140,27992,186077627,166248984,1306,741,215518,215518,1.61,1.8,.09,.1,71.75,67.88,77.39,77.39
00680,72,097,080600,72097080600,2885,2115,491968,491529,58140,27992,186077627,166248984,2983,2172,555597,555158,4.96,7.56,.26,.3,96.71,97.38,88.55,88.54
00680,72,097,080800,72097080800,3348,1618,1318470,1298529,58140,27992,186077627,166248984,3348,1618,1318470,1298529,5.76,5.78,.71,.78,100,100,100,100
00680,72,097,080900,72097080900,1423,890,207871,207871,58140,27992,186077627,166248984,1423,890,207871,207871,2.45,3.18,.11,.13,100,100,100,100
00680,72,097,081000,72097081000,1308,881,236652,236652,58140,27992,186077627,166248984,1308,881,236652,236652,2.25,3.15,.13,.14,100,100,100,100
00680,72,097,081100,72097081100,1070,610,230193,230193,58140,27992,186077627,166248984,1070,610,230193,230193,1.84,2.18,.12,.14,100,100,100,100
00680,72,097,081200,72097081200,3035,1398,679826,679826,58140,27992,186077627,166248984,5802,2398,1384799,1074437,5.22,4.99,.37,.41,52.31,58.3,49.09,63.27
00680,72,097,081300,72097081300,2393,1173,1163447,1163447,58140,27992,186077627,166248984,2393,1173,1163447,1163447,4.12,4.19,.63,.7,100,100,100,100
00680,72,097,081512,72097081512,5,0,76559749,56790621,58140,27992,186077627,166248984,5226,2974,95944374,67898028,.01,0,41.14,34.16,.1,0,79.8,83.64
00680,72,097,081601,72097081601,3390,1511,16350988,16350988,58140,27992,186077627,166248984,5052,2180,19745953,19745953,5.83,5.4,8.79,9.84,67.1,69.31,82.81,82.81
00680,72,097,081602,72097081602,3856,1770,15289375,15288586,58140,27992,186077627,166248984,3856,1770,15289375,15288586,6.63,6.32,8.22,9.2,100,100,100,100
00680,72,097,081700,72097081700,2476,1366,3372772,3369046,58140,27992,186077627,166248984,3678,2004,4939570,4935844,4.26,4.88,1.81,2.03,67.32,68.16,68.28,68.26
00680,72,097,081800,72097081800,4212,1784,16758851,16757741,58140,27992,186077627,166248984,4212,1784,16758851,16757741,7.24,6.37,9.01,10.08,100,100,100,100
00680,72,097,081900,72097081900,5998,2604,29335035,29331993,58140,27992,186077627,166248984,5998,2604,29335035,29331993,10.32,9.3,15.76,17.64,100,100,100,100
00680,72,097,082001,72097082001,3035,1242,1341502,1341502,58140,27992,186077627,166248984,5581,2473,9710682,8021889,5.22,4.44,.72,.81,54.38,50.22,13.81,16.72
00680,72,097,082012,72097082012,3973,1749,5588803,5588803,58140,27992,186077627,166248984,5277,2369,6175741,6175741,6.83,6.25,3,3.36,75.29,73.83,90.5,90.5
00680,72,097,082022,72097082022,4138,1859,6117519,6117519,58140,27992,186077627,166248984,4138,1859,6117519,6117519,7.12,6.64,3.29,3.68,100,100,100,100
00680,72,097,082103,72097082103,4391,1963,1772602,1772602,58140,27992,186077627,166248984,4391,1963,1772602,1772602,7.55,7.01,.95,1.07,100,100,100,100
00680,72,097,082104,72097082104,2787,1248,525129,525129,58140,27992,186077627,166248984,2787,1248,525129,525129,4.79,4.46,.28,.32,100,100,100,100
00680,72,125,840200,72125840200,1471,549,4323061,4323061,58140,27992,186077627,166248984,7023,2919,34746885,34746885,2.53,1.96,2.32,2.6,20.95,18.81,12.44,12.44
00682,72,097,080200,72097080200,1552,801,851832,845588,32615,15489,43678263,37348163,1800,933,997685,979395,4.76,5.17,1.95,2.26,86.22,85.85,85.38,86.34
00682,72,097,080300,72097080300,2239,989,362804,362804,32615,15489,43678263,37348163,2239,989,623642,362804,6.86,6.39,.83,.97,100,100,58.18,100
00682,72,097,080400,72097080400,1179,830,627192,418009,32615,15489,43678263,37348163,1179,830,627192,418009,3.61,5.36,1.44,1.12,100,100,100,100
00682,72,097,080500,72097080500,369,238,48723,48723,32615,15489,43678263,37348163,1306,741,215518,215518,1.13,1.54,.11,.13,28.25,32.12,22.61,22.61
00682,72,097,080600,72097080600,98,57,63629,63629,32615,15489,43678263,37348163,2983,2172,555597,555158,.3,.37,.15,.17,3.29,2.62,11.45,11.46
00682,72,097,081200,72097081200,2767,1000,361480,361480,32615,15489,43678263,37348163,5802,2398,1384799,1074437,8.48,6.46,.83,.97,47.69,41.7,26.1,33.64
00682,72,097,081501,72097081501,4805,2134,4401343,4400262,32615,15489,43678263,37348163,4805,2134,4401343,4400262,14.73,13.78,10.08,11.78,100,100,100,100
00682,72,097,081512,72097081512,5217,2971,13423539,9304083,32615,15489,43678263,37348163,5226,2974,95944374,67898028,16,19.18,30.73,24.91,99.83,99.9,13.99,13.7
00682,72,097,081522,72097081522,4001,1852,7249631,7249631,32615,15489,43678263,37348163,4058,1880,10553648,10516308,12.27,11.96,16.6,19.41,98.6,98.51,68.69,68.94
00682,72,097,081601,72097081601,1662,669,3394965,3394965,32615,15489,43678263,37348163,5052,2180,19745953,19745953,5.1,4.32,7.77,9.09,32.9,30.69,17.19,17.19
00682,72,097,081700,72097081700,1202,638,1566798,1566798,32615,15489,43678263,37348163,3678,2004,4939570,4935844,3.69,4.12,3.59,4.2,32.68,31.84,31.72,31.74
00682,72,097,082001,72097082001,2546,1231,8369180,6680387,32615,15489,43678263,37348163,5581,2473,9710682,8021889,7.81,7.95,19.16,17.89,45.62,49.78,86.19,83.28
00682,72,097,082012,72097082012,1304,620,586938,586938,32615,15489,43678263,37348163,5277,2369,6175741,6175741,4,4,1.34,1.57,24.71,26.17,9.5,9.5
00682,72,097,082102,72097082102,3674,1459,2370209,2064866,32615,15489,43678263,37348163,3674,1459,2370209,2064866,11.26,9.42,5.43,5.53,100,100,100,100
00683,72,125,840100,72125840100,4849,2103,46542359,46538691,33772,15219,135197669,135168308,4849,2103,46542359,46538691,14.36,13.82,34.43,34.43,100,100,100,100
00683,72,125,840200,72125840200,5552,2370,30423824,30423824,33772,15219,135197669,135168308,7023,2919,34746885,34746885,16.44,15.57,22.5,22.51,79.05,81.19,87.56,87.56
00683,72,125,840300,72125840300,5028,2196,17616499,17609626,33772,15219,135197669,135168308,5028,2196,17616499,17609626,14.89,14.43,13.03,13.03,100,100,100,100
00683,72,125,840400,72125840400,5448,2338,6830580,6826695,33772,15219,135197669,135168308,5448,2338,6830580,6826695,16.13,15.36,5.05,5.05,100,100,100,100
00683,72,125,840500,72125840500,4300,1948,5292984,5288676,33772,15219,135197669,135168308,4300,1948,5292984,5288676,12.73,12.8,3.91,3.91,100,100,100,100
00683,72,125,840600,72125840600,4896,2178,25734478,25723851,33772,15219,135197669,135168308,4896,2178,25734478,25723851,14.5,14.31,19.03,19.03,100,100,100,100
00683,72,125,840700,72125840700,3699,2086,2756945,2756945,33772,15219,135197669,135168308,3983,2238,4413863,4413863,10.95,13.71,2.04,2.04,92.87,93.21,62.46,62.46
00685,72,071,410600,72071410600,857,384,20955261,20955261,42831,18877,202866463,200808224,5478,2428,48341336,48243968,2,2.03,10.33,10.44,15.64,15.82,43.35,43.44
00685,72,131,009200,72131009200,2696,1434,1296069,1296069,42831,18877,202866463,200808224,2696,1434,1296069,1296069,6.29,7.6,.64,.65,100,100,100,100
00685,72,131,958500,72131958500,4548,1972,30114188,28324432,42831,18877,202866463,200808224,4956,2153,32267909,30478153,10.62,10.45,14.84,14.11,91.77,91.59,93.33,92.93
00685,72,131,958700,72131958700,5471,2359,22392782,22392782,42831,18877,202866463,200808224,5471,2359,22392782,22392782,12.77,12.5,11.04,11.15,100,100,100,100
00685,72,131,958800,72131958800,6666,2721,36241082,36037439,42831,18877,202866463,200808224,6666,2721,36241082,36037439,15.56,14.41,17.86,17.95,100,100,100,100
00685,72,131,958900,72131958900,2779,1222,1855374,1855374,42831,18877,202866463,200808224,2779,1222,1855374,1855374,6.49,6.47,.91,.92,100,100,100,100
00685,72,131,959000,72131959000,4148,1873,2119238,2119238,42831,18877,202866463,200808224,4148,1873,2119238,2119238,9.68,9.92,1.04,1.06,100,100,100,100
00685,72,131,959200,72131959200,5786,2532,32522581,32467331,42831,18877,202866463,200808224,5786,2532,32522581,32467331,13.51,13.41,16.03,16.17,100,100,100,100
00685,72,131,959300,72131959300,4609,2013,34124013,34114423,42831,18877,202866463,200808224,4657,2034,34514638,34502620,10.76,10.66,16.82,16.99,98.97,98.97,98.87,98.87
00685,72,131,959500,72131959500,5271,2367,21245875,21245875,42831,18877,202866463,200808224,5271,2367,21245875,21245875,12.31,12.54,10.47,10.58,100,100,100,100
00687,72,101,955201,72101955201,5196,1805,7829196,7829196,32610,12381,100815790,100675764,5196,1805,7829196,7829196,15.93,14.58,7.77,7.78,100,100,100,100
00687,72,101,955202,72101955202,5974,2281,15640516,15640516,32610,12381,100815790,100675764,5974,2281,15640516,15640516,18.32,18.42,15.51,15.54,100,100,100,100
00687,72,101,955300,72101955300,8576,3265,21176058,21167103,32610,12381,100815790,100675764,8576,3265,21176058,21167103,26.3,26.37,21,21.03,100,100,100,100
00687,72,101,955401,72101955401,7035,2652,45603080,45472834,32610,12381,100815790,100675764,7035,2652,45603080,45472834,21.57,21.42,45.23,45.17,100,100,100,100
00687,72,101,955402,72101955402,3448,1292,8884490,8884490,32610,12381,100815790,100675764,3448,1292,8884490,8884490,10.57,10.44,8.81,8.82,100,100,100,100
00687,72,101,955500,72101955500,2381,1086,1682450,1681625,32610,12381,100815790,100675764,2381,1086,1682450,1681625,7.3,8.77,1.67,1.67,100,100,100,100
00688,72,013,301900,72013301900,1164,350,20617759,20595580,13543,5353,82478669,82401202,5574,2260,79788544,78278073,8.59,6.54,25,24.99,20.88,15.49,25.84,26.31
00688,72,013,302100,72013302100,1860,737,4528799,4528799,13543,5353,82478669,82401202,5863,2457,15750132,15750132,13.73,13.77,5.49,5.5,31.72,30,28.75,28.75
00688,72,013,302201,72013302201,2736,1186,6294830,6263078,13543,5353,82478669,82401202,2736,1186,6294830,6263078,20.2,22.16,7.63,7.6,100,100,100,100
